序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,300632.SZ,光莆股份,2017-04-13,—,—,LED,13.65,79.81,168.64,2.33,0.68,41.66,-38.35,-55.75,-3.32,-4.73
2,300162.SZ,雷曼光电,2011-10-10,—,—,LED,8.54,,,4.01,,35.83,120.46,-35.89,-8.41,-14.23
3,300219.SZ,鸿利智汇,2011-10-10,—,—,LED,7.6,66.14,81.54,2.09,1.51,53.8,-16.82,-80.44,3.56,6.45
4,300296.SZ,利亚德,2012-03-22,—,—,LED,7.13,,,2.4,1.4,193.36,53.71,34.03,-2.98,-3.33
5,300940.SZ,南极光,2021-02-10,—,—,LED,26.5,286.04,44.59,4.96,,59.0,7228.28,982.43,158.18,244.67
6,688496.SH,清越科技,2024-07-31,—,—,LED,6.24,,,2.87,,28.08,11.3,20.89,-13.64,9.49
7,002449.SZ,国星光电,2011-10-10,—,—,LED,8.48,101.78,329.08,1.37,0.59,52.45,-53.35,-56.31,-7.01,-9.3
8,300752.SZ,隆利科技,2018-12-07,—,—,LED,18.53,39.8,56.0,3.47,,42.34,-39.91,-11.57,16.01,14.46
9,600703.SH,三安光电,2011-10-10,—,—,LED,16.42,323.99,868.91,2.32,0.11,819.2,-64.15,-4.24,16.55,17.03
10,002137.SZ,实益达,2022-08-01,—,—,LED,9.6,,,3.67,,55.44,12.37,-36.55,7.26,-2.38
11,300269.SZ,联建光电,2022-08-01,—,—,LED,9.26,801.99,161.6,47.31,,50.85,364.65,78.85,-18.73,-18.91
12,300582.SZ,英飞特,2017-01-05,—,—,LED,18.23,599.91,,4.11,0.21,54.42,-269.15,-221.3,-13.69,-16.78
13,002745.SZ,木林森,2015-03-03,—,—,LED,9.39,37.28,63.33,1.05,0.53,139.36,-42.36,-41.45,-0.1,-3.21
14,300303.SZ,聚飞光电,2012-03-26,—,—,LED,7.06,29.45,31.05,2.67,1.83,100.03,-7.66,-15.93,17.07,18.9
15,300808.SZ,久量股份,2019-12-06,—,—,LED,31.61,,,5.22,,50.58,-203.37,-732.15,-28.82,-29.49
16,300301.SZ,ST长方,2012-03-28,—,—,LED,2.47,,,12.46,,20.5,-131.61,-178.89,-17.58,-21.14
17,603703.SH,盛洋科技,2021-12-13,—,—,LED,14.65,,,7.35,,60.79,6.16,-1.74,13.39,16.62
18,002983.SZ,芯瑞达,2020-05-08,—,—,LED,26.18,49.44,42.51,4.37,1.53,58.56,25.75,24.28,-4.11,1.9
19,300389.SZ,艾比森,2014-08-08,—,—,LED,17.93,56.62,35.9,4.21,1.95,66.18,57.33,30.84,5.66,1.15
20,300232.SZ,洲明科技,2011-10-10,—,—,LED,7.65,83.28,84.59,1.79,3.13,83.19,-1.21,20.61,3.74,7.38
21,603679.SH,华体科技,2017-06-28,—,—,LED,15.7,,,3.34,,26.27,-81.78,-60.64,29.67,-0.44
22,300102.SZ,乾照光电,2011-10-10,—,—,LED,41.89,401.24,285.12,9.1,0.11,385.53,80.17,88.04,46.36,37.08
23,300889.SZ,爱克股份,2020-09-23,—,—,LED,23.7,,,3.57,,52.19,56.04,78.62,29.56,39.88
24,603685.SH,晨丰科技,2017-12-04,—,—,LED,24.23,548.44,281.8,3.08,0.02,60.81,105.34,23.7,-5.89,-7.31
25,300323.SZ,华灿光电,2012-06-08,—,—,LED,8.65,,,2.07,,140.39,45.58,53.17,39.84,33.94
26,300241.SZ,瑞丰光电,2011-10-10,—,—,LED,6.08,134.8,111.56,1.91,0.32,42.58,14.74,32.45,19.18,19.06
27,002992.SZ,宝明科技,2022-08-01,—,—,LED,55.02,,,13.57,,99.51,93.16,71.98,-7.55,-8.01
28,002587.SZ,奥拓电子,2011-10-10,—,—,LED,6.92,,,3.39,0.29,45.09,179.91,251.82,13.94,-6.19
29,300708.SZ,聚灿光电,2017-10-23,—,—,LED,10.16,48.77,45.63,3.38,1.08,95.39,8.43,3.43,23.59,19.51
30,002654.SZ,万润科技,2021-12-13,—,—,LED,13.9,187.32,205.39,7.51,,117.5,-16.58,-46.07,21.77,27.44
