序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,601009.SH,南京银行,2007-07-26,—,—,城商行Ⅲ,11.18,6.85,6.34,0.76,4.43,1382.25,8.06,8.84,8.79,8.64
2,001227.SZ,兰州银行,2022-01-24,—,—,城商行Ⅲ,2.38,7.18,7.14,0.45,2.14,135.56,0.65,0.87,-2.14,-1.86
3,601229.SH,上海银行,2016-11-23,—,—,城商行Ⅲ,9.77,5.89,5.77,0.59,5.32,1388.22,2.77,2.02,4.04,4.18
4,601963.SH,重庆银行,2021-02-19,—,—,城商行Ⅲ,10.89,7.39,6.8,0.69,3.82,378.38,10.19,5.39,10.4,7.0
5,600928.SH,西安银行,2019-03-08,—,—,城商行Ⅲ,3.83,6.65,6.39,0.49,2.61,170.22,5.51,8.59,39.11,43.7
6,601169.SH,北京银行,2007-09-26,—,—,城商行Ⅲ,5.4,4.42,4.34,0.41,3.7,1141.72,0.26,1.12,-1.08,1.02
7,601838.SH,成都银行,2018-02-07,—,—,城商行Ⅲ,16.37,5.4,5.21,0.82,5.44,693.83,5.03,7.29,3.01,5.91
8,600926.SH,杭州银行,2016-11-03,—,—,城商行Ⅲ,16.59,7.08,6.32,0.9,3.98,1202.61,14.53,16.66,1.35,3.9
9,002142.SZ,宁波银行,2007-07-26,—,—,城商行Ⅲ,32.53,7.92,7.32,0.97,3.69,2148.15,8.39,8.23,8.32,7.91
10,601187.SH,厦门银行,2020-11-03,—,—,城商行Ⅲ,7.93,8.07,7.95,0.76,3.78,209.28,0.25,-4.59,3.02,-7.02
11,601577.SH,长沙银行,2018-10-10,—,—,城商行Ⅲ,9.91,5.09,4.86,0.57,6.26,398.54,6.0,5.05,1.29,1.59
12,002948.SZ,青岛银行,2019-01-23,—,—,城商行Ⅲ,5.55,7.58,6.23,0.76,2.88,323.03,15.54,16.05,5.03,7.5
13,002966.SZ,苏州银行,2019-08-09,—,—,城商行Ⅲ,8.39,7.4,6.99,0.76,4.89,375.09,7.12,6.15,2.02,1.81
14,601665.SH,齐鲁银行,2021-06-25,—,—,城商行Ⅲ,5.92,7.31,6.38,0.74,1.85,364.31,15.14,16.48,4.63,5.76
15,601997.SH,贵阳银行,2016-08-23,—,—,城商行Ⅲ,5.85,4.14,4.19,0.34,4.96,213.89,-1.39,-7.2,-13.73,-12.22
16,002936.SZ,郑州银行,2018-09-27,—,—,城商行Ⅲ,1.92,9.31,9.14,0.38,1.04,174.57,1.56,2.1,3.91,4.64
17,600919.SH,江苏银行,2016-08-09,—,—,城商行Ⅲ,10.43,6.01,5.6,0.77,5.23,1914.04,8.32,8.05,7.83,7.78
