序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,300168.SZ,万达信息,2014-02-21,—,—,IT服务Ⅲ,6.56,,,7.67,,94.51,27.07,18.2,0.57,1.09
2,688039.SH,当虹科技,2023-09-25,—,—,IT服务Ⅲ,52.34,,,5.21,,57.89,68.84,85.27,24.02,12.7
3,300231.SZ,银信科技,2014-02-21,—,—,IT服务Ⅲ,11.04,,,3.02,0.91,49.05,3.42,20.89,9.08,7.36
4,603869.SH,ST智知,2019-07-08,—,—,IT服务Ⅲ,9.85,234.66,128.13,1.3,0.13,48.67,87.48,-22.02,0.71,-8.33
5,002642.SZ,荣联科技,2014-02-21,—,—,IT服务Ⅲ,8.34,196.31,229.57,4.69,,55.18,-38.87,-28.57,-23.14,-34.0
6,688343.SH,云天励飞-U,2023-09-25,—,—,IT服务Ⅲ,78.27,,,7.21,,281.46,29.95,33.51,96.85,123.1
7,002401.SZ,中远海科,2014-02-21,—,—,IT服务Ⅲ,16.26,47.36,,3.7,0.8,60.43,-90.65,-91.21,-3.85,-9.97
8,300277.SZ,海联讯,2014-02-21,—,—,IT服务Ⅲ,18.35,662.95,707.1,12.81,0.11,62.7,-13.07,-45.57,-4.72,-3.79
9,002777.SZ,久远银海,2016-01-08,—,—,IT服务Ⅲ,19.36,107.88,81.28,4.78,0.77,79.03,151.66,160.02,2.83,11.33
10,603171.SH,税友股份,2021-07-07,—,—,IT服务Ⅲ,69.8,251.94,264.87,11.24,0.29,283.63,-4.74,-19.52,11.1,13.25
11,000034.SZ,神州数码,2017-07-03,—,—,IT服务Ⅲ,35.96,34.56,49.16,2.34,0.72,260.15,-25.01,-16.29,11.79,14.42
12,688787.SH,海天瑞声,2023-09-25,—,—,IT服务Ⅲ,138.0,734.37,709.88,11.4,0.25,83.25,10.32,813.65,56.69,69.54
13,688051.SH,佳华科技,2023-09-25,—,—,IT服务Ⅲ,35.38,,,4.19,,27.36,-114.36,-38.55,-30.72,-38.91
14,301218.SZ,华是科技,2022-03-14,—,—,IT服务Ⅲ,35.07,410.55,,4.36,0.07,39.99,-310.51,-6.33,60.27,71.02
15,300523.SZ,辰安科技,2016-08-02,—,—,IT服务Ⅲ,23.29,,,5.13,,54.18,6.49,37.24,-19.27,27.99
16,300678.SZ,中科信息,2017-08-04,—,—,IT服务Ⅲ,32.52,1006.35,1219.71,11.39,0.15,96.38,-27.07,-24.48,-11.22,-6.61
17,688500.SH,慧辰股份,2023-09-25,—,—,IT服务Ⅲ,59.57,,,6.3,,44.85,29.49,11.11,16.35,14.79
18,002908.SZ,德生科技,2023-05-24,—,—,IT服务Ⅲ,10.06,212.99,273.97,3.92,0.49,43.4,-50.67,-36.47,-13.48,-14.27
19,003005.SZ,竞业达,2020-09-29,—,—,IT服务Ⅲ,20.31,110.07,,2.61,1.13,47.0,-238.08,-37.87,-36.79,-18.41
20,603887.SH,城地香江,2021-12-13,—,—,IT服务Ⅲ,15.33,,,2.59,,92.29,102.97,213.17,106.96,137.31
21,300448.SZ,浩云科技,2015-05-04,—,—,IT服务Ⅲ,9.56,,,5.27,0.34,64.68,-378.38,-349.61,30.01,76.41
22,300532.SZ,今天国际,2016-08-25,—,—,IT服务Ⅲ,12.05,19.79,24.26,3.08,2.49,54.71,-18.78,-22.53,-16.17,-14.36
23,300687.SZ,赛意信息,2017-08-10,—,—,IT服务Ⅲ,21.92,64.23,123.77,3.24,0.32,89.52,-70.83,-38.72,-11.96,-15.73
24,002232.SZ,启明信息,2014-02-21,—,—,IT服务Ⅲ,18.89,1892.44,815.54,5.7,0.05,77.17,16.08,2568.5,-5.61,6.51
25,002771.SZ,真视通,2015-07-06,—,—,IT服务Ⅲ,15.45,458.9,,5.26,0.07,32.41,-128.8,-167.0,-11.73,-23.16
26,300440.SZ,运达科技,2015-04-30,—,—,IT服务Ⅲ,14.15,127.42,126.05,3.88,0.4,62.19,1.34,13.65,4.31,23.65
27,688088.SH,虹软科技,2023-09-25,—,—,IT服务Ⅲ,48.14,109.3,83.93,7.25,0.98,193.12,60.51,44.06,9.39,7.73
28,002373.SZ,千方科技,2014-02-21,—,—,IT服务Ⅲ,12.35,,,1.71,0.16,195.15,1098.97,1287.12,-2.82,-7.21
29,300300.SZ,海峡创新,2014-02-21,—,—,IT服务Ⅲ,14.52,1704.68,239.2,68.25,,96.83,66.87,118.99,4.75,5.43
30,688004.SH,博汇科技,2023-09-25,—,—,IT服务Ⅲ,23.9,,,3.24,,19.14,59.43,24.08,4.28,-9.45
31,300339.SZ,润和软件,2014-02-21,—,—,IT服务Ⅲ,48.87,241.57,301.7,10.97,0.14,389.21,-29.01,-29.43,12.86,10.55
32,605398.SH,新炬网络,2021-01-28,—,—,IT服务Ⅲ,30.09,228.92,731.58,4.75,0.05,48.96,-59.12,-60.5,-2.54,-6.66
33,000555.SZ,神州信息,2014-07-02,—,—,IT服务Ⅲ,17.42,,,3.07,,169.98,9.45,-25.93,29.84,7.98
34,301085.SZ,亚康股份,2021-10-25,—,—,IT服务Ⅲ,59.33,187.19,,4.8,0.2,51.48,-95.26,-56.5,-23.53,-20.36
35,002657.SZ,中科金财,2014-02-21,—,—,IT服务Ⅲ,27.8,,,5.44,,94.53,-42.83,-71.51,1.99,14.36
36,688066.SH,航天宏图,2023-09-25,—,—,IT服务Ⅲ,24.11,,,15.03,,62.99,-65.23,-34.03,-70.06,-65.63
37,688316.SH,青云科技-U,2023-09-25,—,—,IT服务Ⅲ,72.94,,,91.54,,34.94,20.35,-10.43,-22.83,-30.56
38,002609.SZ,捷顺科技,2014-02-21,—,—,IT服务Ⅲ,10.4,213.2,111.58,2.78,0.67,66.92,66.46,143.75,16.88,21.44
39,000938.SZ,紫光股份,2019-07-08,—,—,IT服务Ⅲ,24.47,44.51,50.18,4.84,0.31,699.86,-11.24,4.05,31.41,24.96
40,300166.SZ,东方国信,2014-02-21,—,—,IT服务Ⅲ,10.54,407.87,,2.05,,120.02,-568.46,-625.6,-3.73,-8.37
41,002195.SZ,岩山科技,2014-02-21,—,—,IT服务Ⅲ,9.93,1734.62,326.1,5.64,,563.09,331.09,81.51,-3.42,-6.38
42,688509.SH,正元地信,2023-09-25,—,—,IT服务Ⅲ,5.05,,,3.13,,38.88,19.85,19.35,-9.83,-3.88
43,600446.SH,金证股份,2014-02-21,—,—,IT服务Ⅲ,15.27,,,3.9,,143.73,51.03,51.95,-49.08,-48.55
44,300271.SZ,华宇软件,2014-02-21,—,—,IT服务Ⅲ,7.75,,,1.72,,62.92,47.7,49.14,-3.48,-1.93
